dataset,repetition,fold,method,log_likelihood,mean_heldout_density,is_fallback
PctPopUnderPov,1,9,BETA_LSCV,-7.1180372421798195,1.5575760560097522,False
PctPopUnderPov,1,9,LOGIT_SILV,-7.100680519365137,1.4984979329013497,False
PctPopUnderPov,1,9,LOGIT_LSCV,-7.117507763774013,1.5890912356369244,False
PctPopUnderPov,1,9,REFLECT_SILV,-0.18130613928477804,1.5075473437784488,False
PctPopUnderPov,1,9,REFLECT_LSCV,-0.18069672812689422,1.600012092907907,False
PctPopUnderPov,1,10,BETA_ROT,-14.074334422910662,1.5398605240420045,True
PctPopUnderPov,1,10,BETA_LSCV,-14.06975982550371,1.5226199612158555,False
PctPopUnderPov,1,10,LOGIT_SILV,-14.044590525881674,1.4789881614394693,False
PctPopUnderPov,1,10,LOGIT_LSCV,-14.065857125387298,1.5453844144228406,False
PctPopUnderPov,1,10,REFLECT_SILV,-0.18161659164718094,1.4980302256515834,False
PctPopUnderPov,1,10,REFLECT_LSCV,-0.1800571511181275,1.5633759864839774,False
PctPopUnderPov,2,1,BETA_ROT,-7.05541986000266,1.5701655709487017,True
PctPopUnderPov,2,1,BETA_LSCV,-7.050989758388938,1.5499555648720582,False
PctPopUnderPov,2,1,LOGIT_SILV,-7.042599779615066,1.5030609718848384,False
PctPopUnderPov,2,1,LOGIT_LSCV,-7.045291640536769,1.588063339793443,False
PctPopUnderPov,2,1,REFLECT_SILV,-0.13333642454731862,1.5096909768663813,False
PctPopUnderPov,2,1,REFLECT_LSCV,-0.12799450587423952,1.5858666651991118,False
PctPopUnderPov,2,2,BETA_ROT,-7.027428318754829,1.5891384457649185,True
PctPopUnderPov,2,2,BETA_LSCV,-7.0245729457949935,1.5632045840445696,False
PctPopUnderPov,2,2,LOGIT_SILV,-7.017617617074734,1.5508455397482317,False
PctPopUnderPov,2,2,LOGIT_LSCV,-7.0221227747274995,1.6087094603674228,False
PctPopUnderPov,2,2,REFLECT_SILV,-0.12610376226231626,1.5368509556002943,False
PctPopUnderPov,2,2,REFLECT_LSCV,-0.11972036593015199,1.611462957129484,False
PctPopUnderPov,2,3,BETA_ROT,-3.6185659581336074,1.5810836222796973,True
PctPopUnderPov,2,3,BETA_LSCV,-3.610521871252424,1.563106581816816,False
PctPopUnderPov,2,3,LOGIT_SILV,-3.59654402405186,1.4958569363855547,False
PctPopUnderPov,2,3,LOGIT_LSCV,-3.6095715649916293,1.5970336161453502,False
PctPopUnderPov,2,3,REFLECT_SILV,-0.12872032357578345,1.5301623525934942,False
PctPopUnderPov,2,3,REFLECT_LSCV,-0.15047069533595328,1.6000703907563638,False
PctPopUnderPov,2,4,BETA_ROT,-13.960979315011917,1.6039518148137242,True
PctPopUnderPov,2,4,BETA_LSCV,-13.958305178488772,1.5828378619115455,False
PctPopUnderPov,2,4,LOGIT_SILV,-13.944775709788246,1.530994071116553,False
PctPopUnderPov,2,4,LOGIT_LSCV,-13.958309036214693,1.6093649668516763,False
PctPopUnderPov,2,4,REFLECT_SILV,-0.15259108866383936,1.5422922466217637,False
PctPopUnderPov,2,4,REFLECT_LSCV,-0.15219477682112628,1.6254265500449967,False
PctPopUnderPov,2,5,BETA_ROT,-7.101144281753726,1.6184603593275464,True
PctPopUnderPov,2,5,BETA_LSCV,-7.095618221913463,1.603509593047684,False
PctPopUnderPov,2,5,LOGIT_SILV,-7.066929840689657,1.5479553015806586,False
PctPopUnderPov,2,5,LOGIT_LSCV,-7.092837210114012,1.6275844079435848,False
PctPopUnderPov,2,5,REFLECT_SILV,-0.15906816928864992,1.567976237631578,False
PctPopUnderPov,2,5,REFLECT_LSCV,-0.1640138268122029,1.6288591379276312,False
PctPopUnderPov,2,6,BETA_ROT,-3.5978853793094343,1.600830314183233,True
PctPopUnderPov,2,6,BETA_LSCV,-3.5957152639054955,1.579808785572969,False
PctPopUnderPov,2,6,LOGIT_SILV,-3.5846622133428188,1.5334985480457295,False
PctPopUnderPov,2,6,LOGIT_LSCV,-3.592760531473446,1.6141322779873453,False
PctPopUnderPov,2,6,REFLECT_SILV,-0.12622895672188514,1.5429316581687054,False
PctPopUnderPov,2,6,REFLECT_LSCV,-0.1264400859966954,1.6177066317028277,False
PctPopUnderPov,2,7,BETA_ROT,-14.052974894579599,1.600041503835286,True
PctPopUnderPov,2,7,BETA_LSCV,-14.045119893792448,1.5783805310497432,False
PctPopUnderPov,2,7,LOGIT_SILV,-14.016414721243668,1.5500572377939867,False
PctPopUnderPov,2,7,LOGIT_LSCV,-14.044924876318206,1.6185925540346888,False
PctPopUnderPov,2,7,REFLECT_SILV,-0.17243015975705397,1.546032125155982,False
PctPopUnderPov,2,7,REFLECT_LSCV,-0.17943737143404404,1.6226062855325756,False
PctPopUnderPov,2,8,BETA_ROT,-14.027382431942174,1.5767751155671108,True
PctPopUnderPov,2,8,BETA_LSCV,-14.024124386263633,1.5554253839777552,False
PctPopUnderPov,2,8,LOGIT_SILV,-14.008802764660755,1.5132447402159857,False
PctPopUnderPov,2,8,LOGIT_LSCV,-14.024481589362543,1.5880551447608842,False
PctPopUnderPov,2,8,REFLECT_SILV,-0.151722246074993,1.5204310302072992,False
PctPopUnderPov,2,8,REFLECT_LSCV,-0.15176620213527414,1.6038063136214786,False
PctPopUnderPov,2,9,BETA_ROT,-20.98479008507255,1.49645727220379,True
PctPopUnderPov,2,9,BETA_LSCV,-20.97544528070725,1.4793126699990788,False
PctPopUnderPov,2,9,LOGIT_SILV,-20.954282618768193,1.4741331197392544,False
PctPopUnderPov,2,9,LOGIT_LSCV,-20.97485547193153,1.5138757855293066,False
PctPopUnderPov,2,9,REFLECT_SILV,-0.18015630134198776,1.469430566091248,False
PctPopUnderPov,2,9,REFLECT_LSCV,-0.15907099301335104,1.5292823558107933,False
PctPopUnderPov,2,10,BETA_ROT,-7.0120167480467765,1.5976272514086372,True
PctPopUnderPov,2,10,BETA_LSCV,-7.011203994822298,1.576815749443396,False
PctPopUnderPov,2,10,LOGIT_SILV,-7.029592029091426,1.528197485874,False
PctPopUnderPov,2,10,LOGIT_LSCV,-7.011447096057198,1.6016135723076592,False
PctPopUnderPov,2,10,REFLECT_SILV,-0.08023903983920651,1.5495877522911383,False
PctPopUnderPov,2,10,REFLECT_LSCV,-0.07344413700035497,1.6132750420566029,False
PctPopUnderPov,3,1,BETA_ROT,-3.567005685405218,1.711809147595676,True
PctPopUnderPov,3,1,BETA_LSCV,-3.565959898622511,1.6866322870617498,False
PctPopUnderPov,3,1,LOGIT_SILV,-3.5551592337592473,1.6437470412612398,False
PctPopUnderPov,3,1,LOGIT_LSCV,-3.563231225354859,1.722150292062491,False
PctPopUnderPov,3,1,REFLECT_SILV,-0.11706245366054041,1.6365370908388481,False
PctPopUnderPov,3,1,REFLECT_LSCV,-0.11899695347852235,1.7245853904136885,False
PctPopUnderPov,3,2,BETA_ROT,-7.017966576942354,1.5737137500741012,True
PctPopUnderPov,3,2,BETA_LSCV,-7.016139799106779,1.5567069604909847,False
PctPopUnderPov,3,2,LOGIT_SILV,-7.012690179556179,1.5126557148030295,False
PctPopUnderPov,3,2,LOGIT_LSCV,-7.015765556993822,1.5864883779163705,False
PctPopUnderPov,3,2,REFLECT_SILV,-0.12001143697826158,1.5233370845537224,False
PctPopUnderPov,3,2,REFLECT_LSCV,-0.12080466918502569,1.5856578074875913,False
PctPopUnderPov,3,3,BETA_ROT,-17.443308437253297,1.5167337190908479,True
PctPopUnderPov,3,3,BETA_LSCV,-17.44109837774949,1.4974144761417116,False
PctPopUnderPov,3,3,LOGIT_SILV,-17.425629621069437,1.4566815019044628,False
PctPopUnderPov,3,3,LOGIT_LSCV,-17.437137786831784,1.5226677387643048,False
PctPopUnderPov,3,3,REFLECT_SILV,-0.18379327113020844,1.472733884255836,False
PctPopUnderPov,3,3,REFLECT_LSCV,-0.1639458986066053,1.5431470791919475,False
PctPopUnderPov,3,4,BETA_ROT,-10.495182583293007,1.5646046167718566,True
PctPopUnderPov,3,4,BETA_LSCV,-10.488315622410196,1.543246665268719,False
PctPopUnderPov,3,4,LOGIT_SILV,-10.47990033878877,1.4984963489552285,False
PctPopUnderPov,3,4,LOGIT_LSCV,-10.487347804924031,1.5764633502301149,False
PctPopUnderPov,3,4,REFLECT_SILV,-0.14121562918158775,1.5119020514772787,False
PctPopUnderPov,3,4,REFLECT_LSCV,-0.13641412735950964,1.5873149009492857,False
PctPopUnderPov,3,5,BETA_ROT,-3.6131531801971266,1.5989654519593526,True
PctPopUnderPov,3,5,BETA_LSCV,-3.6063282269839374,1.5793510700290696,False
PctPopUnderPov,3,5,LOGIT_SILV,-3.5911006115996873,1.5295414419035014,False
PctPopUnderPov,3,5,LOGIT_LSCV,-3.60911565671037,1.6075562454922632,False
PctPopUnderPov,3,5,REFLECT_SILV,-0.1232688805166821,1.5464734505053972,False
PctPopUnderPov,3,5,REFLECT_LSCV,-0.14563500124638568,1.6112719177187258,False
PctPopUnderPov,3,6,BETA_ROT,-10.551693981646583,1.6495230494955342,True
PctPopUnderPov,3,6,BETA_LSCV,-10.551355788385544,1.6237126897100023,False
PctPopUnderPov,3,6,LOGIT_SILV,-10.538184351568457,1.5888279316713194,False
PctPopUnderPov,3,6,LOGIT_LSCV,-10.550657037760319,1.6687789402907705,False
PctPopUnderPov,3,6,REFLECT_SILV,-0.1482861183110099,1.5787187857172316,False
PctPopUnderPov,3,6,REFLECT_LSCV,-0.1379231747346478,1.67733966024126,False
PctPopUnderPov,3,7,BETA_ROT,-7.072488421422897,1.6324045551115887,True
PctPopUnderPov,3,7,BETA_LSCV,-7.066216536056308,1.6070095037298895,False
PctPopUnderPov,3,7,LOGIT_SILV,-7.0523005533097605,1.5826927545900353,False
PctPopUnderPov,3,7,LOGIT_LSCV,-7.067618807875661,1.6537165123039443,False
PctPopUnderPov,3,7,REFLECT_SILV,-0.1177995049119204,1.571556579782888,False
PctPopUnderPov,3,7,REFLECT_LSCV,-0.13590759315475623,1.6521769924079848,False
PctPopUnderPov,3,8,BETA_ROT,-21.021687884404713,1.4843180541773873,True
PctPopUnderPov,3,8,BETA_LSCV,-21.01395846067685,1.4654678400094454,False
PctPopUnderPov,3,8,LOGIT_SILV,-20.986166310853452,1.4324933137331557,False
PctPopUnderPov,3,8,LOGIT_LSCV,-21.00737384688673,1.496231927152983,False
PctPopUnderPov,3,8,REFLECT_SILV,-0.20822753804424443,1.4433575915274273,False
PctPopUnderPov,3,8,REFLECT_LSCV,-0.19259647873654281,1.5152829067542044,False
PctPopUnderPov,3,9,BETA_ROT,-13.990407376185527,1.5399698639135069,True
PctPopUnderPov,3,9,BETA_LSCV,-13.989168695506045,1.520382496844346,False
PctPopUnderPov,3,9,LOGIT_SILV,-13.99035829255687,1.4848143390079573,False
PctPopUnderPov,3,9,LOGIT_LSCV,-13.98312251677203,1.5501126084877879,False
PctPopUnderPov,3,9,REFLECT_SILV,-0.11516439225902685,1.5028440525881486,False
PctPopUnderPov,3,9,REFLECT_LSCV,-0.10452883500029482,1.5634556438287472,False
PctPopUnderPov,3,10,BETA_ROT,-3.610615117761104,1.5675831976296764,True
PctPopUnderPov,3,10,BETA_LSCV,-3.601031745483853,1.554186220359755,False
PctPopUnderPov,3,10,LOGIT_SILV,-3.591692954269198,1.4941192659624465,False
PctPopUnderPov,3,10,LOGIT_LSCV,-3.6040299764154016,1.5759115881001682,False
PctPopUnderPov,3,10,REFLECT_SILV,-0.12271549543277838,1.53014668446621,False
PctPopUnderPov,3,10,REFLECT_LSCV,-0.13105144650731823,1.5842219176935728,False
PctPopUnderPov,4,1,BETA_ROT,-13.970681076131442,1.547977124446296,True
PctPopUnderPov,4,1,BETA_LSCV,-13.968507024765353,1.5265868528211473,False
PctPopUnderPov,4,1,LOGIT_SILV,-13.95491737208356,1.4769739006766667,False
PctPopUnderPov,4,1,LOGIT_LSCV,-13.962013438942021,1.550389445553418,False
PctPopUnderPov,4,1,REFLECT_SILV,-0.1679426964266501,1.4953587306889482,False
PctPopUnderPov,4,1,REFLECT_LSCV,-0.15617763422034664,1.5707402694153143,False
PctPopUnderPov,4,2,BETA_ROT,-10.49182905682208,1.641062329345533,True
PctPopUnderPov,4,2,BETA_LSCV,-10.486620903508191,1.617556745713884,False
PctPopUnderPov,4,2,LOGIT_SILV,-10.47428433952709,1.5914311368529959,False
PctPopUnderPov,4,2,LOGIT_LSCV,-10.48520819245635,1.661529861615632,False
PctPopUnderPov,4,2,REFLECT_SILV,-0.13572486572514414,1.578513196402032,False
PctPopUnderPov,4,2,REFLECT_LSCV,-0.13355491645217896,1.6601637917977015,False
PctPopUnderPov,4,3,BETA_ROT,-10.510968935301724,1.4947974377991244,True
PctPopUnderPov,4,3,BETA_LSCV,-10.510673237507289,1.477479528489081,False
PctPopUnderPov,4,3,LOGIT_SILV,-10.497797373065268,1.432712255177148,False
PctPopUnderPov,4,3,LOGIT_LSCV,-10.51033553436148,1.4999367477508734,False
PctPopUnderPov,4,3,REFLECT_SILV,-0.15419785226450433,1.4552967847706222,False
PctPopUnderPov,4,3,REFLECT_LSCV,-0.14681266030307893,1.514573596345371,False
PctPopUnderPov,4,4,BETA_ROT,-3.63119847800862,1.5444547600425103,True
PctPopUnderPov,4,4,BETA_LSCV,-3.6268423235315805,1.5279027892483739,False
PctPopUnderPov,4,4,LOGIT_SILV,-3.602732663675849,1.4717720555767175,False
PctPopUnderPov,4,4,LOGIT_LSCV,-3.6205523830914297,1.5506441524106447,False
PctPopUnderPov,4,4,REFLECT_SILV,-0.1627284029443523,1.4961219602846836,False
PctPopUnderPov,4,4,REFLECT_LSCV,-0.1677148440043023,1.5663894817616666,False
PctPopUnderPov,4,5,BETA_ROT,-13.98383125417102,1.7123297236054196,True
PctPopUnderPov,4,5,BETA_LSCV,-13.982524712281204,1.686997962648008,False
PctPopUnderPov,4,5,LOGIT_SILV,-13.973641831864171,1.6368428492212845,False
PctPopUnderPov,4,5,LOGIT_LSCV,-13.982223488878024,1.7247789572867893,False
PctPopUnderPov,4,5,REFLECT_SILV,-0.11233417784336838,1.6408621392257874,False
PctPopUnderPov,4,5,REFLECT_LSCV,-0.1044243941618322,1.738464007042341,False
PctPopUnderPov,4,6,BETA_ROT,-0.14646243783663962,1.6041117295310732,True
PctPopUnderPov,4,6,BETA_LSCV,-0.13831412661739564,1.5848102397476738,False
PctPopUnderPov,4,6,LOGIT_SILV,-0.12907349225800782,1.5429549838816283,False
PctPopUnderPov,4,6,LOGIT_LSCV,-0.1412145839751239,1.6283577693528632,False
PctPopUnderPov,4,6,REFLECT_SILV,-0.11665707556855111,1.5460123111369783,False
PctPopUnderPov,4,6,REFLECT_LSCV,-0.14204868305659824,1.6110105258022624,False
PctPopUnderPov,4,7,BETA_ROT,-0.17556533942393612,1.5585863740594972,True
PctPopUnderPov,4,7,BETA_LSCV,-0.16999858106750834,1.5358301322163408,False
PctPopUnderPov,4,7,LOGIT_SILV,-0.1505629394784263,1.4981412272776025,False
PctPopUnderPov,4,7,LOGIT_LSCV,-0.16450515931411372,1.5719577193284453,False
PctPopUnderPov,4,7,REFLECT_SILV,-0.15215455451873305,1.5043341917275797,False
PctPopUnderPov,4,7,REFLECT_LSCV,-0.1632884109432762,1.5776599560091056,False
PctPopUnderPov,4,8,BETA_ROT,-10.499722299585079,1.6622808131406708,True
PctPopUnderPov,4,8,BETA_LSCV,-10.496991487972698,1.6390501159043052,False
PctPopUnderPov,4,8,LOGIT_SILV,-10.497868287757713,1.5729643193875829,False
PctPopUnderPov,4,8,LOGIT_LSCV,-10.495527684332421,1.6638997311691632,False
PctPopUnderPov,4,8,REFLECT_SILV,-0.09915117898020778,1.5945717542779931,False
PctPopUnderPov,4,8,REFLECT_LSCV,-0.08732592247962141,1.6882145208388912,False
PctPopUnderPov,4,9,BETA_ROT,-27.87584795336557,1.5371609194318172,True
PctPopUnderPov,4,9,BETA_LSCV,-27.869263513338495,1.5154754222690916,False
PctPopUnderPov,4,9,LOGIT_SILV,-27.86296996642494,1.4960883874950706,False
PctPopUnderPov,4,9,LOGIT_LSCV,-27.86818444476419,1.5534096053059694,False
PctPopUnderPov,4,9,REFLECT_SILV,-0.14189229405211193,1.4997648962237904,False
PctPopUnderPov,4,9,REFLECT_LSCV,-0.12152967538283806,1.5706224301406628,False
PctPopUnderPov,4,10,BETA_ROT,-7.093648489144466,1.5394658680959437,True
PctPopUnderPov,4,10,BETA_LSCV,-7.089728685631079,1.5247674530317321,False
PctPopUnderPov,4,10,LOGIT_SILV,-7.0732821452636285,1.506973053659785,False
PctPopUnderPov,4,10,LOGIT_LSCV,-7.086825170640574,1.5555061996092594,False
PctPopUnderPov,4,10,REFLECT_SILV,-0.15652642898625274,1.5105919623779696,False
PctPopUnderPov,4,10,REFLECT_LSCV,-0.15617430568468468,1.5532896451363352,False
PctPopUnderPov,5,1,BETA_ROT,-7.041267646256301,1.6040263204843006,True
PctPopUnderPov,5,1,BETA_LSCV,-7.031050171693311,1.585515744053198,False
PctPopUnderPov,5,1,LOGIT_SILV,-7.024419564344328,1.533812923587797,False
PctPopUnderPov,5,1,LOGIT_LSCV,-7.029898714120625,1.6158120103041949,False
PctPopUnderPov,5,1,REFLECT_SILV,-0.11104844447679081,1.5623890364524669,False
PctPopUnderPov,5,1,REFLECT_LSCV,-0.12596532617503972,1.62232433866618,False
PctPopUnderPov,5,2,BETA_ROT,-13.941027557044217,1.5580645113346316,True
PctPopUnderPov,5,2,BETA_LSCV,-13.93586672711946,1.53903439484931,False
PctPopUnderPov,5,2,LOGIT_SILV,-13.927938278183987,1.48609453472072,False
PctPopUnderPov,5,2,LOGIT_LSCV,-13.937843929923757,1.5771191936094107,False
PctPopUnderPov,5,2,REFLECT_SILV,-0.1383015874246016,1.504682581107263,False
PctPopUnderPov,5,2,REFLECT_LSCV,-0.12745451793614843,1.5822901718685423,False
PctPopUnderPov,5,3,BETA_ROT,-10.517701681029884,1.4904031737187058,True
PctPopUnderPov,5,3,BETA_LSCV,-10.513157972986662,1.47464100772638,False
PctPopUnderPov,5,3,LOGIT_SILV,-10.504076080020418,1.4475163043206067,False
PctPopUnderPov,5,3,LOGIT_LSCV,-10.516786773167794,1.5050909349161958,False
PctPopUnderPov,5,3,REFLECT_SILV,-0.15955571437350838,1.4551212002798632,False
PctPopUnderPov,5,3,REFLECT_LSCV,-0.1651948309753692,1.505003863647441,False
PctPopUnderPov,5,4,BETA_ROT,-7.068784947602439,1.560434320475569,True
PctPopUnderPov,5,4,BETA_LSCV,-7.067627670584982,1.5360800902151361,False
PctPopUnderPov,5,4,LOGIT_SILV,-7.052991026328596,1.5026525254903274,False
PctPopUnderPov,5,4,LOGIT_LSCV,-7.064928581592575,1.5720269217363858,False
PctPopUnderPov,5,4,REFLECT_SILV,-0.16442381318109778,1.4991012069419398,False
PctPopUnderPov,5,4,REFLECT_LSCV,-0.16348835410664841,1.5785269366937273,False
PctPopUnderPov,5,5,BETA_ROT,-17.449608498018716,1.6332328123010424,True
PctPopUnderPov,5,5,BETA_LSCV,-17.448401488441323,1.6174192741818394,False
PctPopUnderPov,5,5,LOGIT_SILV,-17.445329719907082,1.5548067746203884,False
PctPopUnderPov,5,5,LOGIT_LSCV,-17.44951957134059,1.6336741094024045,False
PctPopUnderPov,5,5,REFLECT_SILV,-0.11052801416657843,1.5890805127302676,False
PctPopUnderPov,5,5,REFLECT_LSCV,-0.10104772810191158,1.6548808719409946,False
PctPopUnderPov,5,6,BETA_ROT,-7.08054689573411,1.5390082957198135,True
PctPopUnderPov,5,6,BETA_LSCV,-7.071564467281146,1.530200429048109,False
PctPopUnderPov,5,6,LOGIT_SILV,-7.057942997291684,1.4777773941558,False
PctPopUnderPov,5,6,LOGIT_LSCV,-7.06919797067647,1.541132745320973,False
PctPopUnderPov,5,6,REFLECT_SILV,-0.12951898897406805,1.5154197550034856,False
PctPopUnderPov,5,6,REFLECT_LSCV,-0.1212699380494763,1.5604093015025815,False
PctPopUnderPov,5,7,BETA_ROT,-10.565293996863794,1.593226153579895,True
PctPopUnderPov,5,7,BETA_LSCV,-10.563702982607923,1.5684162472474574,False
PctPopUnderPov,5,7,LOGIT_SILV,-10.548656507677853,1.517130204439849,False
PctPopUnderPov,5,7,LOGIT_LSCV,-10.56083111852443,1.6035031037508667,False
PctPopUnderPov,5,7,REFLECT_SILV,-0.15972082777232893,1.5206873423428333,False
PctPopUnderPov,5,7,REFLECT_LSCV,-0.15648943734551693,1.6110394305801405,False
PctPopUnderPov,5,8,BETA_ROT,-14.004871311179,1.6581732464197334,True
PctPopUnderPov,5,8,BETA_LSCV,-14.00053506646776,1.632603446762179,False
PctPopUnderPov,5,8,LOGIT_SILV,-13.983878538836388,1.6298317301055885,False
PctPopUnderPov,5,8,LOGIT_LSCV,-13.99761241661743,1.6814573623403646,False
PctPopUnderPov,5,8,REFLECT_SILV,-0.131731879023676,1.6095083275682063,False
PctPopUnderPov,5,8,REFLECT_LSCV,-0.12581093847932706,1.6836970150618937,False
PctPopUnderPov,5,9,BETA_ROT,-10.55771072196913,1.59607463689758,True
PctPopUnderPov,5,9,BETA_LSCV,-10.55382783655206,1.5726314574780644,False
PctPopUnderPov,5,9,LOGIT_SILV,-10.5384687852048,1.5315867014686797,False
PctPopUnderPov,5,9,LOGIT_LSCV,-10.548018478785213,1.6113727799158004,False
PctPopUnderPov,5,9,REFLECT_SILV,-0.14616622558203227,1.533855035426288,False
PctPopUnderPov,5,9,REFLECT_LSCV,-0.13765127043514508,1.6169616252482735,False
PctPopUnderPov,5,10,BETA_ROT,-0.1535796150648442,1.608488603680623,True
PctPopUnderPov,5,10,BETA_LSCV,-0.1514802067691184,1.5799051558426893,False
PctPopUnderPov,5,10,LOGIT_SILV,-0.13529915017813413,1.54592023684815,False
PctPopUnderPov,5,10,LOGIT_LSCV,-0.15117482151549783,1.6240722475518392,False
PctPopUnderPov,5,10,REFLECT_SILV,-0.14570012554440734,1.533264324679777,False
PctPopUnderPov,5,10,REFLECT_LSCV,-0.14977198870022237,1.621677473038951,False
PctPopUnderPov,6,1,BETA_ROT,-10.47851724015321,1.6204592403799756,True
PctPopUnderPov,6,1,BETA_LSCV,-10.476897127187508,1.599633124710981,False
PctPopUnderPov,6,1,LOGIT_SILV,-10.46890697203964,1.536609428796802,False
PctPopUnderPov,6,1,LOGIT_LSCV,-10.474202466225902,1.627524772116174,False
PctPopUnderPov,6,1,REFLECT_SILV,-0.13139451750889214,1.5579888669615065,False
PctPopUnderPov,6,1,REFLECT_LSCV,-0.12329569067377279,1.6356596026144854,False
PctPopUnderPov,6,2,BETA_ROT,-3.5616073969415076,1.6515492311125852,True
PctPopUnderPov,6,2,BETA_LSCV,-3.5589227909482513,1.6281572202211307,False
PctPopUnderPov,6,2,LOGIT_SILV,-3.5574270847974367,1.5416827180083685,False
PctPopUnderPov,6,2,LOGIT_LSCV,-3.558983517747358,1.664582619015979,False
PctPopUnderPov,6,2,REFLECT_SILV,-0.11094214559553318,1.566415968445884,False
PctPopUnderPov,6,2,REFLECT_LSCV,-0.11730581773262756,1.6677884532505987,False
PctPopUnderPov,6,3,BETA_ROT,-20.8364851636482,1.4934086302886647,True
PctPopUnderPov,6,3,BETA_LSCV,-20.834095976930204,1.4808220251508661,False
PctPopUnderPov,6,3,LOGIT_SILV,-20.836001940946545,1.4303688261573593,False
PctPopUnderPov,6,3,LOGIT_LSCV,-20.83518268441811,1.4980919806711541,False
PctPopUnderPov,6,3,REFLECT_SILV,-0.14510186277547632,1.4569249667085318,False
PctPopUnderPov,6,3,REFLECT_LSCV,-0.1256170782068929,1.51247478023512,False
PctPopUnderPov,6,4,BETA_ROT,-17.41054075668963,1.6204038208649338,True
PctPopUnderPov,6,4,BETA_LSCV,-17.404765834539916,1.5984661266343003,False
PctPopUnderPov,6,4,LOGIT_SILV,-17.383352906029522,1.5807979223110624,False
PctPopUnderPov,6,4,LOGIT_LSCV,-17.399269702042993,1.6365168321352246,False
PctPopUnderPov,6,4,REFLECT_SILV,-0.136787283447865,1.5852242149433067,False
PctPopUnderPov,6,4,REFLECT_LSCV,-0.13066897984013207,1.6564747481286082,False
PctPopUnderPov,6,5,BETA_ROT,-0.1510040685438408,1.6005168369981246,True
PctPopUnderPov,6,5,BETA_LSCV,-0.14338970878558766,1.580996586542087,False
PctPopUnderPov,6,5,LOGIT_SILV,-0.13016401835631847,1.5180768951212105,False
PctPopUnderPov,6,5,LOGIT_LSCV,-0.1462585468134935,1.6119738390644212,False
PctPopUnderPov,6,5,REFLECT_SILV,-0.1278038326814506,1.5423614696138142,False
PctPopUnderPov,6,5,REFLECT_LSCV,-0.1511916784423746,1.6140284543164993,False
PctPopUnderPov,6,6,BETA_ROT,-3.569371638986081,1.6802085554120025,True
PctPopUnderPov,6,6,BETA_LSCV,-3.5686021405162753,1.6594296542102425,False
PctPopUnderPov,6,6,LOGIT_SILV,-3.564301046137159,1.5698686638272388,False
PctPopUnderPov,6,6,LOGIT_LSCV,-3.567808665189859,1.690329846686896,False
PctPopUnderPov,6,6,REFLECT_SILV,-0.10251109815142513,1.6003635307025443,False
PctPopUnderPov,6,6,REFLECT_LSCV,-0.10172325873083683,1.6921626698733816,False
PctPopUnderPov,6,7,BETA_ROT,-14.049261023325062,1.5881960577996128,True
PctPopUnderPov,6,7,BETA_LSCV,-14.044739206159193,1.5579649655279273,False
PctPopUnderPov,6,7,LOGIT_SILV,-14.021036045754414,1.5674858222176287,False
PctPopUnderPov,6,7,LOGIT_LSCV,-14.042242124678442,1.6118822289039119,False
PctPopUnderPov,6,7,REFLECT_SILV,-0.1760121666024963,1.5273660302238314,False
PctPopUnderPov,6,7,REFLECT_LSCV,-0.17364080092550035,1.6162334646115766,False
PctPopUnderPov,6,8,BETA_ROT,-3.5940411304065694,1.606017033985648,True
PctPopUnderPov,6,8,BETA_LSCV,-3.5873052448200426,1.5867053695254079,False
PctPopUnderPov,6,8,LOGIT_SILV,-3.575448598523302,1.5503494515848644,False
PctPopUnderPov,6,8,LOGIT_LSCV,-3.581955107741375,1.6225634145390617,False
PctPopUnderPov,6,8,REFLECT_SILV,-0.11024486498376038,1.559403436234225,False
PctPopUnderPov,6,8,REFLECT_LSCV,-0.10772992422172624,1.6243276423174302,False
PctPopUnderPov,6,9,BETA_ROT,-3.6200206332983216,1.581357201140848,True
PctPopUnderPov,6,9,BETA_LSCV,-3.617020052103939,1.556466675761642,False
PctPopUnderPov,6,9,LOGIT_SILV,-3.602185734356599,1.5538613467124265,False
PctPopUnderPov,6,9,LOGIT_LSCV,-3.610455766762066,1.5978771065680786,False
PctPopUnderPov,6,9,REFLECT_SILV,-0.13903508516040616,1.5321979793245257,False
PctPopUnderPov,6,9,REFLECT_LSCV,-0.14725110055396737,1.6008496255128575,False
PctPopUnderPov,6,10,BETA_ROT,-21.05161351836272,1.3865667703981597,True
PctPopUnderPov,6,10,BETA_LSCV,-21.042063727553746,1.375457181749981,False
PctPopUnderPov,6,10,LOGIT_SILV,-21.01800780129726,1.3593784661277597,False
PctPopUnderPov,6,10,LOGIT_LSCV,-21.045439960348226,1.3983682946127831,False
PctPopUnderPov,6,10,REFLECT_SILV,-0.22850968486109657,1.380496181522862,False
PctPopUnderPov,6,10,REFLECT_LSCV,-0.2286759593147319,1.4149151745894715,False
PctPopUnderPov,7,1,BETA_ROT,-13.924048360545513,1.5941263393632084,True
PctPopUnderPov,7,1,BETA_LSCV,-13.922156350802139,1.5722485115387166,False
PctPopUnderPov,7,1,LOGIT_SILV,-13.920300202989898,1.5122649790840001,False
PctPopUnderPov,7,1,LOGIT_LSCV,-13.920859418711473,1.6005565961483939,False
PctPopUnderPov,7,1,REFLECT_SILV,-0.12400573146836688,1.5375532902981977,False
